COVERED CALL WRITES: CASH

Column Headings:
  Symb:    underlying symbol
  Stk:     closing price of underlying
  Opt:     option base symbol
  StrkMn   strike (numeric) and Month (alpha) of written option
  Call:    bid price of call being sold
  RIUC:    Raw Return, if unchanged, cash
  ARIUC:   Annualized Return, if unchanged, cash
  RIEC:    Raw Return, if exercised, cash
  ARIEC:   Annualized Return, if exercised, cash
  DBEC:    Downside breakeven point, cash
  UBEC:    UPSIDE breakeven point, cash
            i.e., the point above which stock outperforms covered write
  %DBE:    Percent distance from Stk price down to DBEC
  %UBE:    Percent distance from Stk price UP to UBEC
  PrDBE:   Prob. of CLOSING above DBE at expiration
  PrRIE:   Prob. of CLOSING above Striking Price at expiration
            i.e., Prob. of stock being called away
  PrUBE:   Prob. of CLOSING above UBE at expiration
  ERTN:    Raw EXPECTED Return, cash
  AERTNC:  Annualized EXPECTED Return, cash
  Invt:    Investment for cash covered write
  IVF:     Implied Volatility Factor
           = 100*(IV this option/avg IV for this stock - 1)
           => large positive numbers are most expensive options
NOTE: all returns and investment assume 5 cent commission on stock & option

  While we endeavor to make our data reliable, errors are always possible.
  Therefore, make sure you check the actual price of the option with a price
    quotation system or with your broker before actually entering an order.
  If the returns from the covered write look "too good," be suspicous.
  It is likely, in that case, that some data is in error.
  McMillan Analysis Corp. is not responsible for errors in this data,
    nor is it liable for losses incurred due to errors in this report.
  Accuracy and completeness are not guaranteed.

Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
UNH     520.48  Feb  480     54.85    3.1   15.9    3.1   15.9 465.73 534.70  0.11  0.03    79    72    42     1.0     5.0 465.73    32/   98
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
FRPT    146.89  Dec'25 115   43.00   10.5   10.4   10.5   10.4 103.99 157.85  0.29  0.07    79    72    43     4.6     4.5 103.99    23/   24
AAP      43.86  Jun  35      11.90    9.0   17.4    9.0   17.4  32.06  46.75  0.27  0.07    79    72    43     3.7     7.2  32.06    10/   76
FAST     78.44  Jan  74.6     5.10    1.5   16.0    1.5   16.0  73.44  79.57  0.06  0.01    79    73    43     0.3     3.4  73.44    25/   55
RRX     168.88  Feb  155     19.80    3.9   20.2    3.9   20.2 149.18 174.65  0.12  0.03    79    71    41     1.5     7.7 149.18    17/   27
MRVL    120.77  Jan+ 109     14.60    2.5   18.8    2.5   18.8 106.27 123.45  0.12  0.02    79    74    45     0.4     3.2 106.27     3/   20
TWLO    112.98  Feb  100     16.35    3.3   17.4    3.3   17.4  96.73 116.20  0.14  0.03    79    74    44     0.8     4.3  96.73    26/   22
AVGO    224.80  Feb  200     30.90    3.1   16.0    3.1   16.0 194.00 230.75  0.14  0.03    79    74    44     0.6     3.1 194.00   -17/   99
ADSK    303.77  Jun  280     42.40    7.1   13.6    7.1   13.6 261.47 322.25  0.14  0.06    79    67    38     3.5     6.8 261.47    23/    3
AVGO    224.80  Mar  196     37.05    4.3   16.1    4.3   16.1 187.85 232.90  0.16  0.04    79    73    44     1.4     5.1 187.85   -10/   99
TWLO    112.98  Apr  97.5    21.30    6.2   18.0    6.2   18.0  91.78 118.65  0.19  0.05    79    72    42     2.5     7.2  91.78    31/   22
AVGO    224.80  Mar  198     35.80    4.7   17.4    4.7   17.4 189.10 233.65  0.16  0.04    79    72    43     1.5     5.6 189.10    -8/   99
VUG     423.72  Jun  385     54.60    4.3    8.2    4.3    8.2 369.22 439.45  0.13  0.04    79    72    41     1.8     3.4 369.22    29/   68
ALNY    245.44  Jan'27 185   93.10   21.3   10.2   21.3   10.2 152.44 277.95  0.38  0.13    79    68    42    11.4     5.5 152.44    20/   17
FRPT    146.89  May  125     28.80    5.7   13.6    5.7   13.6 118.19 153.65  0.20  0.05    79    72    43     1.9     4.4 118.19    22/   24
RRC      35.35  Jun  31       6.30    6.2   11.9    6.2   11.9  29.15  37.15  0.18  0.05    79    71    42     2.6     4.9  29.15    16/   20
RRC      35.35  Mar  32       4.70    3.9   14.5    3.9   14.5  30.75  36.55  0.13  0.03    79    72    42     1.4     5.2  30.75    15/   20
QQQ     530.53  Dec+ 522     11.53    0.5   11.1    0.5   11.1 519.10 533.38  0.02  0.01    79    73    42     0.2     3.1 519.10   -13/    2
GPI     427.10  Apr  370     72.00    4.2   12.1    4.2   12.1 355.20 441.85  0.17  0.03    79    74    44     1.2     3.5 355.20     5/   25
MRVL    120.77  Jan+ 110     13.50    2.4   20.9    2.4   20.9 107.37 123.35  0.11  0.02    79    74    44     0.4     3.7 107.37    -8/   20
GPI     427.10  Jul  360     90.00    6.7   11.3    6.7   11.3 337.20 449.85  0.21  0.05    79    72    43     2.5     4.2 337.20     8/   25
VICR     54.55  May  45      12.70    7.2   16.9    7.2   16.9  41.95  57.55  0.23  0.05    79    72    43     2.6     6.3  41.95    17/   20
QQQM    218.41  Jun  205     22.90    4.8    9.2    4.8    9.2 195.61 227.75  0.10  0.04    79    68    38     2.3     4.5 195.61    20/   24
VRNT     29.01  Jun  25       6.80   11.8   22.9   11.8   22.9  22.31  31.65  0.23  0.09    79    67    40     5.8    11.3  22.31   -11/   85
NOW    1121.10  May  1040   154.00    7.5   17.8    7.5   17.8 967.201193.85  0.14  0.06    79    66    36     3.9     9.3 967.20    34/   19
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
XOP     135.96  Jun  124     18.10    5.1    9.8    5.1    9.8 117.96 141.95  0.13  0.04    79    70    40     2.2     4.2 117.96    15/   22
CIEN     89.72  Jan'27 70    32.20   21.4   10.2   21.4   10.2  57.62 102.05  0.36  0.14    79    67    41    11.6     5.5  57.62   -14/   80
ARKB    101.55  Jun  77      33.10   12.3   23.7   12.3   23.7  68.55 109.95  0.32  0.08    79    71    44     5.3    10.2  68.55     0/   56
IQV     199.06  Dec'25 165   48.50    9.5    9.3    9.5    9.3 150.66 213.35  0.24  0.07    79    71    42     4.3     4.2 150.66    18/   33
AKRO     28.89  Jan'26 17.5  15.00   24.7   22.6   24.7   22.6  13.99  32.35  0.52  0.12    79    72    45    12.9    11.8  13.99    59/    6
TXRH    186.86  Apr  170     23.30    3.8   11.2    3.8   11.2 163.66 193.15  0.12  0.03    79    71    42     1.3     3.8 163.66    26/   30
ARKB    101.55  Mar  81      25.40    6.2   23.0    6.2   23.0  76.25 106.25  0.25  0.05    79    74    45     1.7     6.4  76.25     0/   56
ARKB    101.55  Jun  76      33.80   11.9   23.1   11.9   23.1  67.85 109.65  0.33  0.08    79    72    44     5.3    10.2  67.85     0/   56
NOW    1121.10  Jan  1060    77.10    1.5   15.8    1.5   15.81044.101136.95  0.07  0.01    79    74    44     0.4     3.71044.10     5/   19
QURE     15.40  Apr  12       4.70   10.6   31.1   10.6   31.1  10.80  16.55  0.30  0.07    79    72    43     4.5    13.2  10.80   -26/   79
TXT      80.92  Mar  75       8.30    3.1   11.4    3.1   11.4  72.72  83.15  0.10  0.03    79    71    42     1.0     3.8  72.72    18/   30
DOCS     52.14  Feb  47.5     7.80    6.8   35.3    6.8   35.3  44.44  55.15  0.15  0.06    79    68    39     3.2    16.8  44.44    43/   40
HUBS    721.86  Jan'26 620  178.00   14.0   12.8   14.0   12.8 543.96 797.85  0.25  0.11    79    67    39     7.3     6.7 543.96    23/    1
FFIV    261.81  Apr  240     30.80    3.8   11.2    3.8   11.2 231.11 270.65  0.12  0.03    79    71    41     1.5     4.3 231.11    25/    5
HUBS    721.86  Jan'27 610  235.00   25.3   12.1   25.3   12.1 486.96 844.85  0.33  0.17    79    63    37    14.5     6.9 486.96    28/    1
HUBS    721.86  Dec'25 620  176.00   13.6   13.3   13.6   13.3 545.96 795.85  0.24  0.10    79    67    39     7.3     7.2 545.96    25/    1
FFIV    261.81  May  240     33.90    5.2   12.4    5.2   12.4 228.01 273.75  0.13  0.05    79    70    40     2.4     5.6 228.01    33/    5
DOCU     94.40  Jun  85      17.40   10.2   19.7   10.2   19.7  77.10 102.25  0.18  0.08    79    66    37     5.3    10.3  77.10    -3/    6
QRVO     69.59  Feb'26 55    20.10   10.8    9.1   10.8    9.1  49.59  74.95  0.29  0.08    79    71    43     4.7     3.9  49.59    15/   52
SSO      98.42  Mar  92       9.80    3.6   13.6    3.6   13.6  88.72 101.65  0.10  0.03    79    70    40     1.5     5.6  88.72    28/    8
QRVO     69.59  Aug  60      15.60   10.8   16.1   10.8   16.1  54.09  75.45  0.22  0.08    79    68    40     5.3     7.8  54.09    21/   52
QRVO     69.59  Jan'26 55    19.60    9.7    8.9    9.7    8.9  50.09  74.45  0.28  0.07    79    72    43     4.1     3.7  50.09    17/   52
UNH     520.48  Mar  470     65.80    3.3   12.4    3.3   12.4 454.78 535.65  0.13  0.03    79    73    43     1.0     3.8 454.78    26/   98
NVDL     67.06  Mar  52      18.80    7.4   27.6    7.4   27.6  48.36  70.65  0.28  0.05    79    74    45     2.4     9.0  48.36     5/   29
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
CDNS    306.75  Feb  280     34.80    2.9   15.1    2.9   15.1 272.05 314.65  0.11  0.03    79    73    43     0.8     4.2 272.05    13/   64
GL      105.42  Jun  90      20.30    5.6   10.7    5.6   10.7  85.22 110.15  0.19  0.04    79    73    43     2.0     3.8  85.22    17/   82
GOOGL   189.82  Mar  175     21.35    3.8   14.1    3.8   14.1 168.57 196.20  0.11  0.03    79    71    41     1.4     5.4 168.57    25/   52
VGT     640.43  May  610     58.60    4.8   11.4    4.8   11.4 581.93 668.45  0.09  0.04    79    66    36     2.4     5.6 581.93    23/   10
NBR      65.38  Jan'26 45    26.00   13.9   12.7   13.9   12.7  39.48  70.85  0.40  0.08    79    73    45     5.9     5.4  39.48    18/   78
NBR      65.38  Dec'25 45    25.50   12.4   12.2   12.4   12.2  39.98  70.35  0.39  0.08    79    73    45     5.0     4.9  39.98    18/   78
XOP     135.96  Jun  123     18.45    4.5    8.8    4.5    8.8 117.61 141.30  0.13  0.04    79    72    41     1.9     3.6 117.61    13/   22
MASI    176.14  Jun  145     39.70    6.2   11.9    6.2   11.9 136.54 184.55  0.22  0.05    79    73    44     2.0     3.8 136.54    12/   45
TXN     191.59  Jan+ 180     15.40    2.1   15.5    2.1   15.5 176.29 195.25  0.08  0.02    79    73    43     0.6     4.4 176.29    23/   66
TXN     191.59  Apr  175     23.75    4.2   12.2    4.2   12.2 167.94 198.60  0.12  0.04    79    71    41     1.6     4.6 167.94    17/   66
MASI    176.14  Oct  140     48.00    9.1   10.8    9.1   10.8 128.24 187.85  0.27  0.07    79    72    44     3.4     4.1 128.24    12/   45
CDNS    306.75  Jun  270     54.60    7.0   13.6    7.0   13.6 252.25 324.45  0.18  0.06    79    70    41     3.0     5.8 252.25    20/   64
ROKU     82.99  Apr  70      18.70    8.6   25.2    8.6   25.2  64.39  88.55  0.22  0.07    79    71    42     3.9    11.4  64.39    22/   26
META    620.35  Apr  570     82.50    5.9   17.4    5.9   17.4 537.95 652.35  0.13  0.05    79    68    39     2.8     8.1 537.95    25/   11
ICE     155.58  Jan'26 145   20.70    7.4    6.8    7.4    6.8 134.98 165.55  0.13  0.06    79    66    36     3.9     3.5 134.98    27/   12
ZBH     106.74  Jan'26 95    19.20    8.3    7.6    8.3    7.6  87.64 114.05  0.18  0.07    79    68    39     4.0     3.6  87.64    29/   44
GM       52.53  Mar  48       6.65    4.3   16.0    4.3   16.0  45.98  54.50  0.12  0.04    79    71    41     1.8     6.6  45.98    27/   31
SYNA     79.46  Jun  65      19.50    8.1   15.7    8.1   15.7  60.06  84.35  0.24  0.06    79    72    43     3.3     6.4  60.06    13/   33
CYBR    313.36  Nov  260     82.40   12.5   13.3   12.5   13.3 231.06 342.25  0.26  0.09    79    69    41     6.1     6.5 231.06    24/   30
CYBR    313.36  Dec'25 260   84.10   13.3   13.1   13.3   13.1 229.36 343.95  0.27  0.10    79    68    41     6.5     6.4 229.36    23/   30
WING    301.33  Jan'26 240   91.60   14.4   13.1   14.4   13.1 209.83 331.45  0.30  0.10    79    70    41     7.3     6.7 209.83    26/   42
ICLR    208.15  Apr  175     41.10    4.7   13.6    4.7   13.6 167.15 215.95  0.20  0.04    79    74    45     1.1     3.3 167.15    16/   76
HWM     113.43  Jan'27 97.5  32.00   19.5    9.3   19.5    9.3  81.53 129.35  0.28  0.14    79    64    38    10.7     5.1  81.53    34/   42
META    620.35  Jan+ 580     50.60    1.8   15.4    1.8   15.4 569.85 630.45  0.08  0.02    79    74    44     0.4     3.4 569.85     4/   11
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
HWM     113.43  Apr  105     14.30    5.8   16.8    5.8   16.8  99.23 119.15  0.13  0.05    79    68    39     2.7     7.8  99.23    24/   42
META    620.35  Feb  580     64.60    4.3   22.6    4.3   22.6 555.85 644.45  0.10  0.04    79    69    39     2.1    10.7 555.85    29/   11
RIOT     12.99  Mar  9        4.95   10.0   37.1   10.0   37.1   8.14  13.80  0.37  0.06    79    73    46     2.8    10.3   8.14    -2/   72
META    620.35  Mar  575     73.95    5.2   19.4    5.2   19.4 546.50 648.80  0.12  0.05    79    68    39     2.4     9.0 546.50    28/   11
WMT      94.25  Feb  90       7.00    3.0   15.5    3.0   15.5  87.35  96.85  0.07  0.03    79    68    39     1.3     6.6  87.35    26/   66
URNM     43.30  Feb  39       5.60    3.0   15.9    3.0   15.9  37.80  44.45  0.13  0.03    79    73    44     0.7     3.9  37.80    19/   39
GM       52.53  Jun  47       8.80    7.1   13.7    7.1   13.7  43.83  55.65  0.17  0.06    79    69    40     3.3     6.3  43.83    19/   31
SYM      26.87  Jan'26 15    13.80   13.5   12.4   13.5   12.4  13.17  28.65  0.51  0.07    79    75    47     4.3     3.9  13.17     0/   65
IDXX    432.10  Dec'25 360  100.00    8.4    8.2    8.4    8.2 332.20 459.85  0.23  0.06    79    71    42     3.5     3.4 332.20    27/    3
UNFI     28.49  Dec'25 25     8.30   23.0   22.6   23.0   22.6  20.29  33.15  0.29  0.16    79    62    36    12.9    12.7  20.29   -12/   26
CVLT    168.69  Jul  135     43.50    7.7   13.0    7.7   13.0 125.29 178.35  0.26  0.06    79    72    44     2.6     4.4 125.29    16/   95
DJT      36.64  Feb  28      10.55    6.7   35.0    6.7   35.0  26.19  38.40  0.29  0.05    79    74    46     1.5     7.8  26.19    -9/   60
BROS     52.06  Jul  44      12.70   11.4   19.1   11.4   19.1  39.46  56.55  0.24  0.09    79    68    41     5.4     9.1  39.46    37/   43
FLR      54.64  Jun  47.5    10.70    7.7   15.0    7.7   15.0  44.04  58.05  0.19  0.06    79    70    41     3.5     6.7  44.04    15/   29
VST     144.89  Feb  125     26.50    5.5   28.4    5.5   28.4 118.49 151.35  0.18  0.04    79    72    43     1.8     9.3 118.49     8/   87
CYTK     48.75  Jan'26 33    20.10   14.6   13.4   14.6   13.4  28.75  52.95  0.41  0.09    79    73    45     6.4     5.9  28.75    21/    2
ADBE    465.69  Apr  430     59.05    5.7   16.7    5.7   16.7 406.74 488.90  0.13  0.05    79    68    39     2.7     7.8 406.74   -19/   20
UHS     187.40  Jul  160     35.70    5.4    9.0    5.4    9.0 151.80 195.55  0.19  0.04    79    73    43     1.9     3.2 151.80    11/   80
CONL     57.06  Mar  35      25.90   11.8   44.0   11.8   44.0  31.26  60.75  0.45  0.06    79    74    47     3.6    13.3  31.26   -10/   48
RH      446.04  Jun  390     97.00   11.7   22.6   11.7   22.6 349.14 486.85  0.22  0.09    79    67    39     6.0    11.6 349.14   -22/   98
NTNX     66.05  Jan'26 55    17.80   13.7   12.5   13.7   12.5  48.35  72.65  0.27  0.10    79    69    40     7.1     6.5  48.35    25/   16
NTNX     66.05  Jul  57.5    13.50    9.1   15.3    9.1   15.3  52.65  70.85  0.20  0.07    79    69    40     4.4     7.4  52.65    15/   16
RH      446.04  May  390     88.30    9.0   21.3    9.0   21.3 357.84 478.15  0.20  0.07    79    69    40     4.2    10.0 357.84   -26/   98
DHR     234.89  Mar  220     22.50    3.5   13.1    3.5   13.1 212.49 242.35  0.10  0.03    79    70    40     1.5     5.7 212.49    24/   47
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
APTV     57.97  Jan'27 42.5  21.00   14.5    6.9   14.5    6.9  37.07  63.35  0.36  0.09    79    71    44     6.8     3.2  37.07    25/   63
FND     110.47  Jul  90      26.50    7.0   11.8    7.0   11.8  84.07 116.35  0.24  0.05    79    72    44     2.3     3.8  84.07    14/   42
TAL      10.15  Jun  8        2.80    6.7   13.0    6.7   13.0   7.45  10.65  0.27  0.05    79    73    45     1.8     3.5   7.45     1/   32
FLUT    277.71  Jan'27 230   88.50   21.5   10.3   21.5   10.3 189.31 318.35  0.32  0.15    79    65    39    12.0     5.7 189.31    20/   13
IBIT     57.91  Jan+ 51       8.90    3.7   32.6    3.7   32.6  49.11  59.75  0.15  0.03    79    73    44     0.9     7.6  49.11     0/   11
IBIT     57.91  Jan+ 52       7.40    2.6   34.5    2.6   34.5  50.61  59.25  0.13  0.02    79    74    45     0.4     4.8  50.61     0/   11
IBIT     57.91  Feb  49      11.60    5.5   28.5    5.5   28.5  46.41  60.45  0.20  0.04    79    73    44     1.9     9.7  46.41     0/   11
FN      247.86  Apr  210     52.00    7.1   20.8    7.1   20.8 195.96 261.85  0.21  0.06    79    72    42     2.9     8.5 195.96    10/   83
ULTA    424.11  Mar  390     52.20    4.8   18.0    4.8   18.0 372.01 442.05  0.12  0.04    79    70    40     2.2     8.1 372.01    -8/   49
GLW      48.15  May  44       6.30    4.8   11.3    4.8   11.3  41.95  50.15  0.13  0.04    79    70    41     2.0     4.8  41.95    22/   77
SMTC     65.15  Jan'27 42    32.00   26.2   12.5   26.2   12.5  33.25  73.85  0.49  0.13    79    70    44    13.6     6.5  33.25     7/   67
MSFT    447.27  Jan+ 430     27.00    2.3   17.0    2.3   17.0 420.37 456.85  0.06  0.02    79    70    39     1.0     7.5 420.37    35/    4
AFRM     70.70  Jan+ 59      14.15    4.1   30.2    4.1   30.2  56.65  73.00  0.20  0.03    79    75    45     0.8     5.6  56.65    -1/   18
DIA     439.37  Feb  430     16.15    1.6    8.2    1.6    8.2 423.32 446.00  0.04  0.02    79    68    37     0.7     3.9 423.32    31/   12
AFRM     70.70  Mar  57.5    18.65   10.2   37.9   10.2   37.9  52.15  76.00  0.26  0.07    79    71    43     4.3    16.2  52.15    13/   18
FMC      53.50  Feb  50       5.30    3.4   17.8    3.4   17.8  48.30  55.15  0.10  0.03    79    70    41     1.4     7.1  48.30    30/   43
AFRM     70.70  Feb  57.5    16.60    6.0   31.3    6.0   31.3  54.20  73.95  0.23  0.05    79    74    44     1.9     9.7  54.20     8/   18
MGNI     16.47  Jan'26 12.5   6.20   20.1   18.3   20.1   18.3  10.37  18.55  0.37  0.13    79    68    42    10.3     9.5  10.37    17/    4
WING    301.33  Sep  250     77.00   11.4   14.8   11.4   14.8 224.43 326.85  0.26  0.08    79    69    41     5.4     7.0 224.43    23/   42
IBIT     57.91  Mar  48      13.30    7.2   27.0    7.2   27.0  44.71  61.15  0.23  0.06    79    72    43     2.8    10.4  44.71     0/   11
SMTC     65.15  Jun  50      18.80    7.5   14.6    7.5   14.6  46.45  68.65  0.29  0.05    79    74    45     2.2     4.3  46.45     7/   67
IBIT     57.91  May  47      15.90   11.5   27.2   11.5   27.2  42.11  62.75  0.27  0.08    79    70    42     5.2    12.4  42.11     0/   11
VOO     555.61  Jan+ 545     16.80    1.1    8.3    1.1    8.3 538.91 561.65  0.03  0.01    79    70    39     0.5     3.7 538.91    10/   18
NRDS     13.34  Jun  10       4.20    7.7   14.8    7.7   14.8   9.24  14.05  0.31  0.05    79    74    45     2.0     3.8   9.24    34/   18
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
NTES     95.45  Jun  80      20.40    6.4   12.3    6.4   12.3  75.15 100.25  0.21  0.05    79    72    43     2.2     4.3  75.15    -1/   56
SYK     374.60  Jan'27 330   87.10   14.7    7.0   14.7    7.0 287.60 416.95  0.23  0.11    79    65    37     8.2     3.9 287.60    35/   51
SYK     374.60  Mar  350     33.50    2.6    9.6    2.6    9.6 341.20 383.35  0.09  0.02    79    72    42     0.9     3.2 341.20    19/   51
META    620.35  Jan+ 585     54.45    3.3   24.9    3.3   24.9 566.00 639.30  0.09  0.03    79    70    39     1.5    11.2 566.00    33/   11
MHK     127.81  Feb  115     16.70    3.4   17.5    3.4   17.5 111.21 131.55  0.13  0.03    79    73    43     0.9     4.7 111.21    14/   46
FLUT    277.71  Jan'26 240   66.20   13.4   12.3   13.4   12.3 211.61 306.05  0.24  0.10    79    66    39     6.9     6.3 211.61    18/   13
META    620.35  Jan  585     45.00    1.7   17.2    1.7   17.2 575.45 629.85  0.07  0.02    79    73    44     0.3     3.5 575.45     3/   11
IBTA     73.64  Jan'27 45    38.50   27.6   13.2   27.6   13.2  35.24  83.35  0.52  0.13    79    70    45    14.1     6.8  35.24     8/   45
RMBS     57.41  Jun  47.5    14.10    9.3   18.0    9.3   18.0  43.41  61.45  0.24  0.07    79    71    42     4.1     7.9  43.41    28/   51
BILL     87.84  Jun  75      20.50   11.1   21.5   11.1   21.5  67.44  95.35  0.23  0.09    79    69    40     5.5    10.6  67.44    24/    3
SMTC     65.15  Dec'26 42    31.50   24.3   12.1   24.3   12.1  33.75  73.35  0.48  0.13    79    70    44    12.2     6.1  33.75     5/   67
RKLB     24.42  Jun  16      10.50   13.8   26.6   13.8   26.6  14.02  26.35  0.43  0.08    79    73    46     5.6    10.7  14.02     5/   93
SWKS     90.98  May  80      15.40    5.6   13.4    5.6   13.4  75.68  95.25  0.17  0.05    79    71    42     2.2     5.3  75.68    18/   52
